date,contract_preamble,expiry_date,mean,median,mode,variance,skewness,kurtosis
2022-05-19,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-19,FED-22JUN,2022-06-16,1.2525252525252526,1.2566844919786095,1.25,0.01147197925587886,0.06666666666666855,7.893421706162211
2022-05-19,FED-22NOV,2022-11-03,2.1419191919191913,2.230434782608696,2.25,0.2573822605196954,-0.3633276740237696,4.4956225198752255
2022-05-19,FED-22SEP,2022-09-22,1.9939393939393943,2.0552884615384617,2,0.21152294292790164,-0.020100502512562207,4.052271968913777
2022-05-20,FED-22JUL,2022-07-28,1.7217171717171718,1.752808988764045,1.75,0.05370174554441467,-0.33734939759036364,19.200753008726025
2022-05-20,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-20,FED-22JUN,2022-06-16,1.2525252525252526,1.2566844919786095,1.25,0.01147197925587886,0.06666666666666855,7.893421706162211
2022-05-20,FED-22NOV,2022-11-03,2.1419191919191913,2.230434782608696,2.25,0.2573822605196954,-0.3633276740237696,4.4956225198752255
2022-05-20,FED-22SEP,2022-09-22,1.9964646464646467,2.0589622641509435,2,0.21090972988738524,-0.011824324324323473,4.130245160920111
2022-05-21,FED-22JUL,2022-07-28,1.7217171717171718,1.752808988764045,1.75,0.05370174554441467,-0.33734939759036364,19.200753008726025
2022-05-21,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-21,FED-22JUN,2022-06-16,1.2525252525252526,1.2566844919786095,1.25,0.01147197925587886,0.06666666666666855,7.893421706162211
2022-05-21,FED-22NOV,2022-11-03,2.1431818181818176,2.230434782608696,2.25,0.25606211332795353,-0.3606138107416899,4.581123049333369
2022-05-21,FED-22SEP,2022-09-22,1.9888888888888892,2.0589622641509435,2,0.21781224138126495,-0.0362438220757824,3.679173289169108
2022-05-22,FED-22JUL,2022-07-28,1.7217171717171718,1.752808988764045,1.75,0.05370174554441467,-0.33734939759036364,19.200753008726025
2022-05-22,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-22,FED-22JUN,2022-06-16,1.2537878787878787,1.2566844919786095,1.25,0.01050739256662122,0.1034482758620719,7.291024827395949
2022-05-22,FED-22NOV,2022-11-03,2.1431818181818176,2.230434782608696,2.25,0.25606211332795353,-0.3606138107416899,4.581123049333369
2022-05-22,FED-22SEP,2022-09-22,1.9926767676767676,2.060810810810811,2,0.20736088824166574,-0.024807527801540788,4.1488963100914535
2022-05-23,FED-22JUL,2022-07-28,1.7217171717171718,1.752808988764045,1.75,0.05370174554441467,-0.33734939759036364,19.200753008726025
2022-05-23,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-23,FED-22JUN,2022-06-16,1.25,1.2540106951871657,1.25,0.010840730537700235,-6.280690253593742e-15,8.7510259515571
2022-05-23,FED-22NOV,2022-11-03,2.1457070707070702,2.232456140350877,2.25,0.25787598719569954,-0.3491124260355016,4.523193816207008
2022-05-23,FED-22SEP,2022-09-22,2.0166666666666666,2.0701754385964914,2,0.17811957963473118,0.06032906764168009,4.942306519492962
2022-05-24,FED-22JUL,2022-07-28,1.717929292929293,1.7484939759036144,1.75,0.05442735950464754,-0.3659942363112374,18.38902022746629
2022-05-24,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-24,FED-22JUN,2022-06-16,1.25,1.2539893617021276,1.25,0.010203040506070809,-6.763820273100953e-15,9.886783593750003
2022-05-24,FED-22NOV,2022-11-03,2.1444444444444444,2.230434782608696,2.25,0.25728950560600394,-0.3548387096774211,4.5371682634863
2022-05-24,FED-22SEP,2022-09-22,2.0191919191919188,2.0701754385964914,2,0.17547735285721208,0.0701107011070095,5.17044805470745
2022-05-25,FED-22JUL,2022-07-28,1.7141414141414142,1.7454819277108433,1.75,0.0570370576492401,-0.3922651933701701,17.208600108744715
2022-05-25,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-25,FED-22JUN,2022-06-16,1.25,1.2539893617021276,1.25,0.010203040506070809,-6.763820273100953e-15,9.886783593750003
2022-05-25,FED-22NOV,2022-11-03,2.1469696969696965,2.232608695652174,2.25,0.2559084880021519,-0.3493150684931522,4.645941041494088
2022-05-25,FED-22SEP,2022-09-22,2.0166666666666666,2.0657894736842106,2,0.174931129476584,0.061452513966480236,5.177308384483432
2022-05-26,FED-22JUL,2022-07-28,1.7141414141414142,1.7455089820359282,1.75,0.05767474768086952,-0.40340909090909044,18.413881477209596
2022-05-26,FED-22JULY,2022-07-28,2.1575757575757577,2.1575757575757573,2.15,7.072562168980914e-4,0.9999999999999689,8.057456065573673
2022-05-26,FED-22JUN,2022-06-16,1.25,1.253968253968254,1.25,0.009565350474441384,0,11.231052000000005
2022-05-26,FED-22NOV,2022-11-03,2.176010101010101,2.25,2.25,0.22698473614834186,-0.2680695333943294,5.744555289543852
2022-05-26,FED-22SEP,2022-09-22,2.0386363636363636,2.082627118644068,2,0.15688160299041845,0.14754098360655715,5.288973692512085
2022-05-27,FED-22JUL,2022-07-28,1.7154040404040405,1.7455089820359282,1.75,0.05489499886117579,-0.3948126801152728,18.522182463934854
2022-05-27,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-27,FED-22JUN,2022-06-16,1.2512626262626263,1.2552631578947369,1.25,0.009244895130263971,0.043478260869558805,12.084201242143248
2022-05-27,FED-22NOV,2022-11-03,2.1772727272727277,2.2521186440677967,2.25,0.22749070131990243,-0.2622950819672132,5.728612881525693
2022-05-27,FED-22SEP,2022-09-22,2.028535353535353,2.078,2,0.15565388864669552,0.1122144985104274,5.566576273563365
2022-05-28,FED-22JUL,2022-07-28,1.7154040404040405,1.7455089820359282,1.75,0.05489499886117579,-0.3948126801152728,18.522182463934854
2022-05-28,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-28,FED-22JUN,2022-06-16,1.2512626262626263,1.2552631578947369,1.25,0.009244895130263971,0.043478260869558805,12.084201242143248
2022-05-28,FED-22NOV,2022-11-03,2.1772727272727277,2.2521186440677967,2.25,0.22749070131990243,-0.2622950819672132,5.728612881525693
2022-05-28,FED-22SEP,2022-09-22,2.028535353535353,2.078,2,0.15565388864669552,0.1122144985104274,5.566576273563365
2022-05-29,FED-22JUL,2022-07-28,1.7154040404040405,1.7455089820359282,1.75,0.05489499886117579,-0.3948126801152728,18.522182463934854
2022-05-29,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-29,FED-22JUN,2022-06-16,1.2512626262626263,1.2552631578947369,1.25,0.009244895130263971,0.043478260869558805,12.084201242143248
2022-05-29,FED-22NOV,2022-11-03,2.1772727272727277,2.2521186440677967,2.25,0.22749070131990243,-0.2622950819672132,5.728612881525693
2022-05-29,FED-22SEP,2022-09-22,2.028535353535353,2.078,2,0.15565388864669552,0.1122144985104274,5.566576273563365
2022-05-30,FED-22JUL,2022-07-28,1.7166666666666666,1.7455357142857142,1.75,0.05402509947964494,-0.3859649122807004,19.224044821000078
2022-05-30,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-30,FED-22JUN,2022-06-16,1.2512626262626263,1.2552631578947369,1.25,0.009244895130263971,0.043478260869558805,12.084201242143248
2022-05-30,FED-22NOV,2022-11-03,2.176010101010101,2.2520833333333337,2.25,0.22570935608508305,-0.2705447830101589,5.833896608852173
2022-05-30,FED-22SEP,2022-09-22,2.0133838383838385,2.060077519379845,2,0.14991854315010117,0.05596620908130987,5.885077484297019
2022-05-31,FED-22JUL,2022-07-28,1.7166666666666666,1.7455357142857142,1.75,0.05402509947964494,-0.3859649122807004,19.224044821000078
2022-05-31,FED-22JULY,2022-07-28,2.1565656565656566,2.1565656565656566,2.15,6.196543539671803e-4,1.0000000000000138,10.036348814968763
2022-05-31,FED-22JUN,2022-06-16,1.2512626262626263,1.2552631578947369,1.25,0.009244895130263971,0.043478260869558805,12.084201242143248
2022-05-31,FED-22NOV,2022-11-03,2.176010101010101,2.2520833333333337,2.25,0.22570935608508305,-0.2705447830101589,5.833896608852173
2022-05-31,FED-22SEP,2022-09-22,2.0133838383838385,2.060077519379845,2,0.14991854315010117,0.05596620908130987,5.885077484297019
2022-06-01,FED-22JUL,2022-07-28,1.7166666666666666,1.7440828402366864,1.75,0.05147433935312723,-0.39759036144578436,20.3073390770479
2022-06-01,FED-22JULY,2022-07-28,2.1555555555555554,2.1555555555555554,2.15,5.299912707320124e-4,0.9999999999999957,12.739252941176487
2022-06-01,FED-22JUN,2022-06-16,1.2525252525252524,1.2552631578947369,1.25,0.008283529097731732,0.0909090909090855,11.496610126883839
2022-06-01,FED-22NOV,2022-11-03,2.176010101010101,2.2520833333333337,2.25,0.22570935608508305,-0.2705447830101589,5.833896608852173
2022-06-01,FED-22SEP,2022-09-22,2.0133838383838385,2.060077519379845,2,0.14991854315010117,0.05596620908130987,5.885077484297019
2022-06-02,FED-22JUL,2022-07-28,1.7166666666666666,1.7440828402366864,1.75,0.05147433935312723,-0.39759036144578436,20.3073390770479
2022-06-02,FED-22JULY,2022-07-28,2.155050505050505,2.155050505050505,2.15,4.8438677150033216e-4,1.0000000000000275,14.497912978723303
2022-06-02,FED-22JUN,2022-06-16,1.2499999999999998,1.2526315789473683,1.25,0.007652280379553108,-8.792966355031239e-15,13.171649999999982
2022-06-02,FED-22NOV,2022-11-03,2.176010101010101,2.2520833333333337,2.25,0.22570935608508305,-0.2705447830101589,5.833896608852173
2022-06-02,FED-22SEP,2022-09-22,2.0146464646464644,2.060077519379845,2,0.14892625881300506,0.06157112526539155,6.013891991690617
2022-06-03,FED-22JUL,2022-07-28,1.719191919191919,1.7470238095238095,1.75,0.05163794871477762,-0.36746987951807275,20.33515154378917
2022-06-03,FED-22JULY,2022-07-28,2.155050505050505,2.155050505050505,2.15,4.8438677150033216e-4,1.0000000000000275,14.497912978723303
2022-06-03,FED-22JUN,2022-06-16,1.255050505050505,1.256544502617801,1.25,0.006988825094120472,0.19999999999999687,10.819998197370934
2022-06-03,FED-22NOV,2022-11-03,2.183585858585858,2.254132231404959,2.25,0.21721841669423547,-0.24976258309591756,6.476468124509491
2022-06-03,FED-22SEP,2022-09-22,2.0373737373737377,2.0789473684210527,2,0.13561592869826722,0.16052060737527074,6.855627173831493
2022-06-04,FED-22JUL,2022-07-28,1.717929292929293,1.7455357142857142,1.75,0.051876599378129835,-0.3768545994065264,20.042142545450748
2022-06-04,FED-22JULY,2022-07-28,2.155050505050505,2.155050505050505,2.15,4.8438677150033216e-4,1.0000000000000275,14.497912978723303
2022-06-04,FED-22JUN,2022-06-16,1.2563131313131313,1.2578125,1.25,0.0066554871230414545,0.26315789473683104,11.778357143962756
2022-06-04,FED-22NOV,2022-11-03,2.2717171717171714,2.3266129032258065,2.25,0.17715853566787146,0.08317214700193287,7.67746129194512
2022-06-04,FED-22SEP,2022-09-22,2.0487373737373735,2.0916030534351147,2,0.13749711429157407,0.20167189132706284,6.832198800455792
2022-06-05,FED-22JUL,2022-07-28,1.717929292929293,1.7455357142857142,1.75,0.051876599378129835,-0.3768545994065264,20.042142545450748
2022-06-05,FED-22JULY,2022-07-28,2.155050505050505,2.155050505050505,2.15,4.8438677150033216e-4,1.0000000000000275,14.497912978723303
2022-06-05,FED-22JUN,2022-06-16,1.2525252525252524,1.2552083333333335,1.25,0.007008149034472879,0.11111111111109473,15.645324819217656
2022-06-05,FED-22NOV,2022-11-03,2.2742424242424244,2.3306451612903225,2.25,0.1776789937946963,0.09195402298850633,7.32487838317282
2022-06-05,FED-22SEP,2022-09-22,2.0487373737373735,2.0916030534351147,2,0.13749711429157407,0.20167189132706284,6.832198800455792
2022-06-06,FED-22JUL,2022-07-28,1.717929292929293,1.7455357142857142,1.75,0.051876599378129835,-0.3768545994065264,20.042142545450748
2022-06-06,FED-22JULY,2022-07-28,2.155050505050505,2.155050505050505,2.15,4.8438677150033216e-4,1.0000000000000275,14.497912978723303
2022-06-06,FED-22JUN,2022-06-16,1.2525252525252524,1.2552083333333335,1.25,0.007008149034472879,0.11111111111109473,15.645324819217656
2022-06-06,FED-22NOV,2022-11-03,2.2742424242424244,2.3306451612903225,2.25,0.1776789937946963,0.09195402298850633,7.32487838317282
2022-06-06,FED-22SEP,2022-09-22,2.0487373737373735,2.0916030534351147,2,0.13749711429157407,0.20167189132706284,6.832198800455792
2022-06-07,FED-22JUL,2022-07-28,1.7136363636363634,1.7440119760479043,1.75,0.05475554442496593,-0.4186046511627934,19.90813818860279
2022-06-07,FED-22JULY,2022-07-28,2.1545454545454543,2.1545454545454543,2.15,4.3826696719258794e-4,0.9999999999999689,16.64867142857154
2022-06-07,FED-22JUN,2022-06-16,1.255050505050505,1.2578125,1.25,0.0076265151257499,0.19999999999998808,13.52027703786979
2022-06-07,FED-22NOV,2022-11-03,2.293181818181818,2.3511904761904763,2.25,0.17288182560221127,0.16147308781869618,7.797151332137666
2022-06-07,FED-22SEP,2022-09-22,2.048737373737374,2.091796875,2,0.14068556444972116,0.19754350051176986,6.435042534026394
2022-06-08,FED-22JUL,2022-07-28,1.7275252525252522,1.75561797752809,1.75,0.0520737035697244,-0.2705167173252287,22.74826778945931
2022-06-08,FED-22JULY,2022-07-28,2.156060606060606,2.156060606060606,2.15,5.750804648876285e-4,0.9999999999999689,11.27468225806463
2022-06-08,FED-22JUN,2022-06-16,1.2537878787878787,1.2552083333333335,1.25,0.006043562345215239,0.17647058823527845,13.856762947052424
2022-06-08,FED-22NOV,2022-11-03,2.2724747474747478,2.338,2.25,0.19930357807232618,0.08233117483811389,7.968413328777505
2022-06-08,FED-22SEP,2022-09-22,2.0563131313131313,2.098076923076923,2,0.14051937856269048,0.23061013443640127,6.625500740586263
2022-06-09,FED-22JUL,2022-07-28,1.7300505050505048,1.7571022727272727,1.75,0.05281960766732731,-0.22636103151862705,22.145971453715042
2022-06-09,FED-22JULY,2022-07-28,2.1545454545454543,2.1545454545454543,2.15,4.3826696719258794e-4,0.9999999999999689,16.64867142857154
2022-06-09,FED-22JUN,2022-06-16,1.2537878787878787,1.2552083333333335,1.25,0.006043562345215239,0.17647058823527845,13.856762947052424
2022-06-09,FED-22NOV,2022-11-03,2.2724747474747478,2.338,2.25,0.19930357807232618,0.08233117483811389,7.968413328777505
2022-06-09,FED-22SEP,2022-09-22,2.058838383838384,2.1007462686567164,2,0.13384875435303967,0.24604012671594538,7.307714123341022
2022-06-10,FED-22JUL,2022-07-28,1.7381313131313132,1.7625,1.75,0.04830939998907555,-0.14826498422712855,24.307144071587118
2022-06-10,FED-22JULY,2022-07-28,2.1545454545454543,2.1545454545454543,2.15,4.3826696719258794e-4,0.9999999999999689,16.64867142857154
2022-06-10,FED-22JUN,2022-06-16,1.2575757575757576,1.259020618556701,1.25,0.0056812384636076105,0.3749999999999997,15.397387296959597
2022-06-10,FED-22NOV,2022-11-03,2.286363636363636,2.3548387096774195,2.25,0.2026231089591971,0.1290322580645154,7.920930520164692
2022-06-10,FED-22SEP,2022-09-22,2.077777777777778,2.1119402985074625,2,0.11624947567708513,0.33047210300429253,7.920820505634218
2022-06-11,FED-22JUL,2022-07-28,1.8164141414141415,1.835978835978836,1.75,0.045909366597306614,0.5513626834381539,24.31266731705934
2022-06-11,FED-22JULY,2022-07-28,2.1545454545454543,2.1545454545454543,2.15,4.3826696719258794e-4,0.9999999999999689,16.64867142857154
2022-06-11,FED-22JUN,2022-06-16,1.2866161616161613,1.2846153846153845,1.25,0.00980528940048377,0.9354838709677401,5.046106300747082
2022-06-11,FED-22NOV,2022-11-03,2.459848484848485,2.523214285714286,2.75,0.14048717199543648,-0.18296892980437238,14.877690821670011
2022-06-11,FED-22SEP,2022-09-22,2.2267676767676767,2.2604166666666665,2.25,0.0838084446134645,-0.13294797687861545,15.361017250381785
2022-06-12,FED-22JUL,2022-07-28,1.8189393939393939,1.8373015873015872,1.75,0.044288732133084756,0.5723270440251567,25.655020882146406
2022-06-12,FED-22JULY,2022-07-28,2.1545454545454543,2.1545454545454543,2.15,4.3826696719258794e-4,0.9999999999999689,16.64867142857154
2022-06-12,FED-22JUN,2022-06-16,1.2904040404040404,1.288265306122449,1.25,0.009829444325924279,1.000000000000001,4.512636730313703
2022-06-12,FED-22NOV,2022-11-03,2.46489898989899,2.526595744680851,2.75,0.1357695540240689,-0.1618160651920827,15.802179687076073
2022-06-12,FED-22SEP,2022-09-22,2.228030303030303,2.2621527777777777,2.25,0.08418493938466393,-0.12482065997130562,15.250500358880963
2022-06-13,FED-22JUL,2022-07-28,1.8202020202020202,1.8368421052631578,1.75,0.04251704886844159,0.6017316017316013,27.894691905623194
2022-06-13,FED-22JULY,2022-07-28,2.156060606060606,2.156060606060606,2.15,5.750804648876285e-4,0.9999999999999689,11.27468225806463
2022-06-13,FED-22JUN,2022-06-16,1.2815656565656566,1.2804568527918783,1.25,0.00760236020030939,1.0000000000000002,5.798294567486371
2022-06-13,FED-22NOV,2022-11-03,2.46489898989899,2.526595744680851,2.75,0.1357695540240689,-0.1618160651920827,15.802179687076073
2022-06-13,FED-22SEP,2022-09-22,2.241919191919192,2.276666666666667,2.25,0.07982384811279823,-0.04761904761904793,17.193123658279443
2022-06-14,FED-22JUL,2022-07-28,1.9414141414141415,1.9561855670103092,2,0.03408021651058077,-0.9999999999999988,51.05835104405409
2022-06-14,FED-22JULY,2022-07-28,2.2025252525252523,2.2025252525252523,2.25,0.0025188112118017273,-0.9999999999999939,-2.009874427168577
2022-06-14,FED-22JUN,2022-06-16,1.4671717171717171,1.4650537634408602,1.5,0.014853668817550054,-0.5200000000000008,0.6965396421643
2022-06-14,FED-22NOV,2022-11-03,2.5684343434343435,2.6296296296296298,2.75,0.12144278464679445,-0.9999999999999997,22.90318290784686
2022-06-14,FED-22SEP,2022-09-22,2.3707070707070708,2.3997252747252746,2.5,0.060070916284567955,-0.9999999999999996,34.226298149077
2022-06-15,FED-22JUL,2022-07-28,1.957828282828283,1.972938144329897,2,0.030330405885196213,-1.0000000000000029,62.05922420244724
2022-06-15,FED-22JULY,2022-07-28,2.260353535353535,2.2344311377245507,2.25,0.012683783555378294,0.15241635687731986,0.4752497557516735
2022-06-15,FED-22JUN,2022-06-16,1.4684343434343434,1.4674479166666667,1.5,0.010790810358456518,-0.6756756756756807,1.7036681326855394
2022-06-15,FED-22NOV,2022-11-03,3.126515151515152,3.1966666666666668,3.75,0.4598423398354529,0.6457340840190565,1.9244474364136783
2022-06-15,FED-22SEP,2022-09-22,2.5638888888888887,2.6136363636363638,2.75,0.21471944472786225,-0.5957962813257903,6.989301003399534
2022-06-16,FED-22JUL,2022-07-28,1.9982323232323231,2,2,0.03467442767641727,-0.05511811023622343,55.586183832769414
2022-06-16,FED-22JULY,2022-07-28,2.2494949494949497,2.2344444444444442,2.25,0.00808565194852309,-0.010989010989007432,2.8239748925384838
2022-06-16,FED-22JUN,2022-06-16,1.4873737373737372,1.4866310160427807,1.5,0.010042007669800753,-0.3124999999999979,2.9602518435239755
2022-06-16,FED-22NOV,2022-11-03,3.02979797979798,2.9864864864864864,3,0.33674722946225855,0.06735159817351527,2.3841798079062535
2022-06-16,FED-22SEP,2022-09-22,2.596717171717171,2.6283185840707968,2.5,0.28017736027760515,0.26652748782185187,3.8875382917250088
2022-06-17,FED-22JUL,2022-07-28,2.002525252525252,1.994818652849741,2,0.016573499508914263,0.0909090909090775,26.37881212681427
2022-06-17,FED-22JULY,2022-07-28,2.2487373737373737,2.2345303867403317,2.25,0.0077144390543533534,-0.02857142857142937,3.1132135574045385
2022-06-17,FED-22NOV,2022-11-03,3.2027777777777775,3.214583333333333,3.25,0.20396373952771263,-0.16741271262309698,12.151606711779916
2022-06-17,FED-22SEP,2022-09-22,2.74570707070707,2.7796052631578947,2.75,0.1514837823186461,-0.02404526166902623,19.3766979614647
2022-06-18,FED-22JUL,2022-07-28,2.0012626262626263,1.9935233160621761,2,0.01689717550981708,0.04347826086956645,25.43620680794134
2022-06-18,FED-22JULY,2022-07-28,2.2484848484848485,2.235164835164835,2.25,0.007292855088998344,-0.0361445783132519,3.464313919993116
2022-06-18,FED-22NOV,2022-11-03,3.2128787878787874,3.214583333333333,3.25,0.20227353887822214,-0.13160250671441356,12.547661057150055
2022-06-18,FED-22SEP,2022-09-22,2.752020202020201,2.7796052631578947,2.75,0.15181712028972513,0.011396011396012724,19.569224078711667
2022-06-19,FED-22JUL,2022-07-28,2.0012626262626263,1.9935233160621761,2,0.01689717550981708,0.04347826086956645,25.43620680794134
2022-06-19,FED-22JULY,2022-07-28,2.2467171717171714,2.234153005464481,2.25,0.007016458328824416,-0.07975460122698963,3.7280268159345322
2022-06-19,FED-22NOV,2022-11-03,3.2179292929292926,3.223913043478261,3.25,0.20645266304510265,-0.11072362685265705,12.099518126940264
2022-06-19,FED-22SEP,2022-09-22,2.752020202020201,2.7781456953642385,2.75,0.15117943025809572,0.011396011396010219,19.747771321287516
2022-06-20,FED-22DEC,2022-12-17,3.428282828282828,3.5460526315789473,3.5,0.37012353923893565,-0.20373027259684465,11.030425258377656
2022-06-20,FED-22JUL,2022-07-28,2.0012626262626263,1.9935233160621761,2,0.01689717550981708,0.04347826086956645,25.43620680794134
2022-06-20,FED-22JULY,2022-07-28,2.2467171717171714,2.234153005464481,2.25,0.007016458328824416,-0.07975460122698963,3.7280268159345322
2022-06-20,FED-22NOV,2022-11-03,3.2116161616161616,3.217948717948718,3.25,0.20377146632120613,-0.13427561837455843,12.35165747892753
2022-06-20,FED-22SEP,2022-09-22,2.7583333333333333,2.7798013245033113,2.75,0.15015687174778086,0.04734576757532516,20.294091155827097
2022-06-21,FED-22DEC,2022-12-17,3.4358585858585857,3.5562500000000004,3.5,0.3692500971350069,-0.1862170087976557,11.23642554586906
2022-06-21,FED-22JUL,2022-07-28,2.0012626262626263,1.9935233160621761,2,0.01689717550981708,0.04347826086956645,25.43620680794134
2022-06-21,FED-22JULY,2022-07-28,2.247222222222222,2.2346994535519125,2.25,0.006968534956750449,-0.06832298136645937,3.7689634329786994
2022-06-21,FED-22NOV,2022-11-03,3.1989898989898995,3.223913043478261,3.25,0.20709518406182018,-0.1784452296819786,11.781197686629834
2022-06-21,FED-22SEP,2022-09-22,2.791161616161616,2.823170731707317,2.75,0.15234176527029297,0.22116689280868393,20.888008993582122
2022-06-22,FED-22DEC,2022-12-17,3.447222222222222,3.5562500000000004,3.5,0.3562441190808194,-0.15845337376800822,12.365498835347829
2022-06-22,FED-22JUL,2022-07-28,2.0012626262626263,1.9935233160621761,2,0.01689717550981708,0.04347826086956645,25.43620680794134
2022-06-22,FED-22JULY,2022-07-28,2.2550505050505056,2.2387640449438204,2.25,0.008391743163705213,0.11111111111111423,2.5131412804399273
2022-06-22,FED-22NOV,2022-11-03,3.196464646464646,3.2217391304347824,3.25,0.20491544359006858,-0.18894830659536707,12.015154503128047
2022-06-22,FED-22SEP,2022-09-22,2.791161616161616,2.8264331210191083,2.75,0.15680559549169898,0.20198265179678043,19.560373974485884
2022-06-23,FED-22DEC,2022-12-17,3.4080808080808085,3.504950495049505,3.5,0.36040746202974544,-0.25742574257425754,11.281881720164934
2022-06-23,FED-22JUL,2022-07-28,2.003787878787879,1.9961139896373057,2,0.016246602851286047,0.14285714285713016,27.38482365934263
2022-06-23,FED-22JULY,2022-07-28,2.2505050505050503,2.2373626373626374,2.25,0.007090855499181185,0.012658227848108296,3.627086359555353
2022-06-23,FED-22NOV,2022-11-03,3.196464646464646,3.2217391304347824,3.25,0.20491544359006858,-0.18894830659536707,12.015154503128047
2022-06-23,FED-22SEP,2022-09-22,2.7898989898989903,2.8253205128205128,2.75,0.15722782358839907,0.19458128078817724,19.39724761122378
2022-06-24,FED-22DEC,2022-12-17,3.392929292929293,3.5105263157894737,3.75,0.39689879099123065,-0.2676767676767678,8.815655858428007
2022-06-24,FED-22JUL,2022-07-28,1.9962121212121213,1.9935897435897436,2,0.010507392566621218,-0.20000000000000567,41.72983223571939
2022-06-24,FED-22JULY,2022-07-28,2.2477272727272726,2.2352459016393444,2.25,0.0069200962796004154,-0.05660377358490947,3.8114562991834378
2022-06-24,FED-22NOV,2022-11-03,3.169949494949494,3.2020833333333334,3.25,0.20675798130267065,-0.2863595302619721,11.264420349481043
2022-06-24,FED-22SEP,2022-09-22,2.7722222222222217,2.8066666666666666,2.75,0.15897470779625664,0.10837438423645282,18.339808331010865
2022-06-25,FED-22DEC,2022-12-17,3.3058080808080805,3.3636363636363638,3.25,0.3949383772424788,0.13162596783799815,7.64367992815624
2022-06-25,FED-22JUL,2022-07-28,2,1.9948453608247423,2,0.013391490664217937,0,33.30370408163266
2022-06-25,FED-22JULY,2022-07-28,2.2444444444444445,2.232608695652174,2.25,0.0067793535807003855,-0.13580246913579105,3.964064997105731
2022-06-25,FED-22NOV,2022-11-03,3.1510101010101006,3.180451127819549,3.25,0.20110089776450352,-0.37262357414448827,11.691215481268138
2022-06-25,FED-22SEP,2022-09-22,2.762121212121212,2.7916666666666665,2.75,0.15549897505820373,0.06299212598425467,18.944085084064383
2022-06-26,FED-22DEC,2022-12-17,3.3108585858585857,3.376623376623377,3.25,0.3956185799428836,0.1418481459682163,7.672357034362387
2022-06-26,FED-22JUL,2022-07-28,2,1.9948453608247423,2,0.013391490664217937,0,33.30370408163266
2022-06-26,FED-22JULY,2022-07-28,2.245454545454545,2.233695652173913,2.25,0.006687629277160963,-0.11392405063289676,4.049634820502826
2022-06-26,FED-22NOV,2022-11-03,3.1497474747474747,3.179924242424242,3.25,0.20180332299631357,-0.3755912961210992,11.567207329936352
2022-06-26,FED-22SEP,2022-09-22,2.7633838383838394,2.793046357615894,2.75,0.15514760140946246,0.07001321003963303,19.08496423414478
2022-06-27,FED-22DEC,2022-12-17,3.307070707070707,3.376582278481013,3.25,0.40276553928222125,0.1326291079812201,7.433243231448273
2022-06-27,FED-22JUL,2022-07-28,2,1.9948453608247423,2,0.013391490664217937,0,33.30370408163266
2022-06-27,FED-22JULY,2022-07-28,2.245959595959596,2.2342391304347826,2.25,0.006640994167777153,-0.10256410256410319,4.094943886169292
2022-06-27,FED-22NOV,2022-11-03,3.1409090909090907,3.1703703703703705,3.25,0.1989778408511191,-0.41064638783270063,11.784499189680561
2022-06-27,FED-22SEP,2022-09-22,2.7646464646464644,2.793046357615894,2.75,0.14969148685096037,0.07712765957446654,19.32265210406058
2022-06-28,FED-22DEC,2022-12-17,3.3353535353535353,3.432926829268293,3.5,0.4236431244389616,-0.38307873090481803,5.723158835276532
2022-06-28,FED-22JUL,2022-07-28,1.9906565656565656,1.9935897435897436,2,0.0250240518644253,-0.38144329896907575,95.10386139844469
2022-06-28,FED-22JULY,2022-07-28,2.2457070707070708,2.234864864864865,2.25,0.006217993113462966,-0.1156462585034118,4.550289651739873
2022-06-28,FED-22NOV,2022-11-03,3.1345959595959596,3.1703703703703705,3.25,0.20870583449019323,-0.4243268337975875,10.585631527082578
2022-06-28,FED-22SEP,2022-09-22,2.7608585858585863,2.795751633986928,2.75,0.1532963679237019,0.05756358768407217,19.456539490751588
