date,contract_preamble,expiry_date,mean,median,mode,variance,skewness,kurtosis
2023-05-24,U3-23MAY,2023-06-03,4.023232323232323,3.9066666666666663,4.9,0.5284824574692957,0.8890489913544664,-1.9134064452394912
2023-05-25,U3-23MAY,2023-06-03,4.024242424242424,3.9217391304347826,4.9,0.5271076235263565,0.8917748917748908,-1.912679647347647
2023-05-26,U3-23MAY,2023-06-03,3.7409090909090907,3.407608695652174,3.4,0.4514775857751067,0.8181818181818177,-0.7068449663000984
2023-05-27,U3-23MAY,2023-06-03,3.7404040404040404,3.4065934065934065,3.4,0.4518761742514424,0.8159806295399515,-0.7069464731048338
2023-05-28,U3-23MAY,2023-06-03,3.7409090909090907,3.407608695652174,3.4,0.4514775857751067,0.8181818181818177,-0.7068449663000984
2023-05-29,U3-23MAY,2023-06-03,3.7393939393939393,3.4055555555555554,3.4,0.4527738356939462,0.8115942028985503,-0.7075946491380276
2023-05-30,U3-23MAY,2023-06-03,3.7393939393939393,3.4055555555555554,3.4,0.4527738356939462,0.8115942028985503,-0.7075946491380276
2023-05-31,U3-23MAY,2023-06-03,3.739393939393939,3.4033333333333333,3.4,0.45236571407370335,0.8155339805825229,-0.7053020400615821
2023-06-01,U3-23MAY,2023-06-03,3.7287878787878785,3.388095238095238,3.4,0.45988118095556146,0.7890909090909084,-0.7006539348357617
2023-06-02,U3-23MAY,2023-06-03,3.7035353535353535,3.3566371681415927,3.3,0.4798873852286773,0.6915995397008053,-0.701520633953054
2023-06-03,U3-23MAY,2023-06-03,3.7035353535353535,3.3566371681415927,3.3,0.4798873852286773,0.6915995397008053,-0.701520633953054
2023-06-08,U3-23JUN,2023-07-08,4.191919191919192,3.8620967741935486,4.9,0.5096779446335618,0.8359486447931525,-1.9959205394219839
2023-06-09,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-10,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-11,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-12,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-13,U3-23JUN,2023-07-08,4.192929292929294,3.8704,4.9,0.5082649781149937,0.8385714285714279,-1.9955250348835925
2023-06-14,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-15,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-16,U3-23JUN,2023-07-08,4.195959595959596,3.91,4.9,0.5042177720475857,0.8464849354375902,-1.9929885472602278
2023-06-17,U3-23JUN,2023-07-08,4.195454545454546,3.902325581395349,4.9,0.5048765895873337,0.8451612903225801,-1.9935262542666674
2023-06-18,U3-23JUN,2023-07-08,4.194949494949495,3.8945312500000004,4.9,0.5055348918220056,-1.0000000000000002,-1.994066542929502
2023-06-19,U3-23JUN,2023-07-08,4.194949494949495,3.8945312500000004,4.9,0.5055348918220056,-1.0000000000000002,-1.994066542929502
2023-06-20,U3-23JUN,2023-07-08,4.193939393939394,3.878571428571429,4.9,0.5068499503761215,0.8412017167381975,-1.9951546512283047
2023-06-21,U3-23JUN,2023-07-08,4.193939393939394,3.878571428571429,4.9,0.5068499503761215,0.8412017167381975,-1.9951546512283047
2023-06-22,U3-23JUN,2023-07-08,4.193434343434344,3.8704,4.9,0.5075067066955653,0.8398856325947109,-1.9957023653021153
2023-06-23,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-24,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-25,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-26,U3-23JUN,2023-07-08,4.192424242424242,3.8620967741935486,4.9,0.5089207038242853,0.8372591006423992,-1.9960812462390685
2023-06-27,U3-23JUN,2023-07-08,4.191414141414142,3.8620967741935486,4.9,0.5104346701377619,0.83464005702067,-1.9957702019250512
2023-06-28,U3-23JUN,2023-07-08,4.191414141414142,3.8620967741935486,4.9,0.5104346701377619,0.83464005702067,-1.9957702019250512
2023-06-29,U3-23JUN,2023-07-08,4.191919191919192,3.8704,4.9,0.5097799750386224,-1,-1.9952020307153293
2023-06-30,U3-23JUN,2023-07-08,4.191919191919192,3.8704,4.9,0.5097799750386224,-1,-1.9952020307153293
2023-07-01,U3-23JUN,2023-07-08,4.191919191919192,3.8704,4.9,0.5097799750386224,-1,-1.9952020307153293
2023-07-02,U3-23JUN,2023-07-08,4.191919191919192,3.8704,4.9,0.5097799750386224,-1,-1.9952020307153293
2023-07-03,U3-23JUN,2023-07-08,4.19040404040404,3.845081967213115,4.9,0.5117425144208129,0.832028469750889,-1.9969128083600574
2023-07-04,U3-23JUN,2023-07-08,4.187373737373738,3.818487394957983,4.9,0.5159597711633221,0.824238128986535,-1.998334650490136
2023-07-05,U3-23JUN,2023-07-08,4.191919191919192,3.845081967213115,4.9,0.5094738838234403,0.8359486447931525,-1.9973595256912189
2023-07-06,U3-23JUL,2023-08-05,4.197979797979798,4.108,4.9,0.5053524738250789,-1.0000000000000002,-1.9803419989277902
2023-07-06,U3-23JUN,2023-07-08,4.194949494949495,3.8866141732283466,4.9,0.505432861416945,0.8438395415472776,-1.994810090765612
2023-07-07,U3-23JUL,2023-08-05,4.196464646464647,4.108,4.9,0.5074355945950685,-0.9999999999999996,-1.9814492847245262
2023-07-07,U3-23JUN,2023-07-08,4.188888888888889,3.8275,4.9,0.5138024464623795,0.828125,-1.9979459997767062
2023-07-08,U3-23JUL,2023-08-05,4.186868686868687,4.108,4.9,0.5193646494534162,-1.0000000000000002,-1.996931077846727
2023-07-08,U3-23JUN,2023-07-08,4.187878787878788,3.8093220338983054,4.9,0.5151051376946697,0.8255319148936162,-1.9991152053659835
2023-07-09,U3-23JUL,2023-08-05,4.1863636363636365,4.108,4.9,0.5201162219068558,-1,-1.996902069548935
2023-07-10,U3-23JUL,2023-08-05,4.187878787878788,4.108,4.9,0.5180640194414302,-1.0000000000000007,-1.9956614074262153
2023-07-11,U3-23JUL,2023-08-05,4.187878787878788,4.108,4.9,0.5180640194414302,-1.0000000000000007,-1.9956614074262153
2023-07-12,U3-23JUL,2023-08-05,4.187878787878788,4.108,4.9,0.5180640194414302,-1.0000000000000007,-1.9956614074262153
2023-07-13,U3-23JUL,2023-08-05,4.187878787878788,4.108,4.9,0.5178599586313088,-1.0000000000000007,-1.9970159497792024
2023-07-14,U3-23JUL,2023-08-05,4.187373737373738,4.108,4.9,0.5186125616949006,-1.0000000000000004,-1.9969690006609737
2023-07-15,U3-23JUL,2023-08-05,4.187373737373738,4.108,4.9,0.5186125616949006,-1.0000000000000004,-1.9969690006609737
2023-07-16,U3-23JUL,2023-08-05,4.187373737373738,4.108,4.9,0.5186125616949006,-1.0000000000000004,-1.9969690006609737
2023-07-17,U3-23JUL,2023-08-05,4.187373737373738,4.108,4.9,0.5186125616949006,-1.0000000000000004,-1.9969690006609737
2023-07-18,U3-23JUL,2023-08-05,4.185858585858586,4.108,4.9,0.5189287013590659,-0.9999999999999997,-2.0018733532046373
2023-07-19,U3-23JUL,2023-08-05,4.185858585858586,4.108,4.9,0.5189287013590659,-0.9999999999999997,-2.0018733532046373
2023-07-20,U3-23JUL,2023-08-05,4.1863636363636365,4.108,4.9,0.5181776442107023,-1,-2.0019419495877235
2023-07-21,U3-23JUL,2023-08-05,4.186868686868687,4.108,4.9,0.5174260717572629,-1.0000000000000002,-2.0020197152465578
2023-07-22,U3-23JUL,2023-08-05,4.186868686868687,4.108,4.9,0.5174260717572629,-1.0000000000000002,-2.0020197152465578
2023-07-23,U3-23JUL,2023-08-05,4.186868686868687,4.108,4.9,0.5174260717572629,-1.0000000000000002,-2.0020197152465578
2023-07-24,U3-23JUL,2023-08-05,4.187373737373738,4.108,4.9,0.5166739839987471,-0.9999999999999992,-2.0021067641444237
2023-07-25,U3-23JUL,2023-08-05,4.1863636363636365,4.108,4.9,0.5181776442107023,-1,-2.0019419495877235
2023-07-26,U3-23JUL,2023-08-05,4.182828282828283,4.108,4.9,0.5228120404122856,-0.9999999999999997,-2.005533841686908
2023-07-27,U3-23JUL,2023-08-05,4.183333333333334,4.108,4.9,0.5220640750943785,0.11627906976744265,-2.005573488426919
2023-07-28,U3-23JUL,2023-08-05,4.182828282828283,4.108,4.9,0.5228120404122856,-0.9999999999999997,-2.005533841686908
2023-07-29,U3-23JUL,2023-08-05,4.182323232323233,4.108,4.9,0.5235594904251167,0.11470795214637704,-2.0055027555165843
2023-07-30,U3-23JUL,2023-08-05,4.181818181818182,4.108,4.9,0.5243064251328717,-1.0000000000000004,-2.0054801239664255
2023-07-31,U3-23JUL,2023-08-05,4.181818181818182,4.108,4.9,0.5243064251328717,-1.0000000000000004,-2.0054801239664255
